gene,Block1,Block2,Block3,Block4
Tas1r3,6,3,3,6
Tbc1d1,13,9,9,13
Tbc1d10a,2,3,18,7
Tbc1d10b,3,6,8,1
Tbc1d16,0,17,13,4
Tbc1d23,5,16,15,6
Tbc1d25,10,8,6,12
Tbc1d2b,17,15,5,7
Tbc1d31,18,3,11,10
Tbc1d9b,17,4,1,0
Tbcel,5,4,15,14
Tbkbp1,13,7,6,14
Tbl3,15,7,3,19
Tbpl1,7,15,8,14
Tbx18,4,13,10,7
Tbx19,15,17,9,3
Tbx2,6,17,8,15
Tbxas1,13,11,18,6
Tcam1,12,10,14,8
Tcerg1l,5,9,19,15
Tcf23,11,15,16,10
Tcf3,14,15,16,13
Tchp,17,8,19,6
Tctn1,0,13,2,11
Tctn2,12,17,2,7
Tctn3,6,2,18,10
Tdrd3,3,6,2,7
Tdrkh,6,16,16,6
Tdrp,2,0,12,10
Tecpr1,8,12,1,19
Tekt2,3,2,0,5
Telo2,10,5,0,15
Tenm1,18,3,15,6
Tenm3,6,1,8,19
Tep1,12,15,5,2
Terf2ip,3,6,13,16
Tesk2,1,16,6,11
Tet2,10,16,14,12
Tex15,8,4,12,0
Tex16,3,0,10,13
Tex2,1,7,12,16
Tex261,5,10,17,18
Tfap2e,11,11,1,1
Tfcp2l1,1,0,13,8
Tfdp1,13,0,3,10
Tfe3,13,6,8,11
Tfip11,9,9,14,4
Tgfa,19,14,6,7
Tgfb1i1,12,0,1,11
Tgfb2,5,7,12,0
Tgfb3,7,3,10,0
Tgfbr1,14,16,13,17
Tgfbr2,19,15,14,0
Tgm2,16,17,7,6
Tgm6,13,5,10,8
Tgoln1,19,3,6,16
Th,18,10,15,13
Thap11,5,17,4,18
Thap2,13,11,9,15
Thbs2,14,17,19,12
Thbs4,0,13,17,16
Themis2,10,11,8,13
Thnsl2,16,2,8,10
Thoc5,18,8,18,8
Thop1,0,4,15,9
Thpo,14,4,11,7
Thrap3,7,13,13,7
Thrb,15,4,4,15
Thsd1,1,8,15,14
Thsd4,11,6,14,3
Thsd7a,17,11,15,13
Thsd7b,15,15,19,11
Thumpd1,17,7,15,9
Tial1,12,7,18,1
Tiam2,9,12,7,14
Ticam2,17,8,15,10
Ticrr,4,17,2,19
Tifa,16,17,8,5
Tinf2,19,8,13,14
Tirap,2,1,12,11
Tk1,1,4,14,11
Tk2,2,14,9,7
Tlr12,1,17,13,5
Tlr4,5,3,5,3
Tlr7,5,4,19,10
Tlr8,2,9,0,11
Tm4sf1,8,13,8,13
Tm7sf3,19,3,10,12
Tm9sf2,18,4,10,12
Tmc1,13,3,6,10
Tmc5,3,2,3,2
Tmed10,12,10,17,5
Tmeff2,5,17,2,0
Tmem101,11,0,6,5
Tmem108,7,0,17,10
Tmem119,0,10,10,0
Tmem125,5,19,12,12
Tmem130,17,9,6,0
Tmem132b,19,11,6,4
Tmem132e,11,6,11,6
Tmem135,14,3,8,9
Tmem145,14,12,11,15
Tmem151a,2,19,16,5
Tmem151b,16,16,18,14
Tmem161a,2,17,18,1
Tmem167,2,6,2,6
Tmem167b,0,15,5,10
Tmem168,19,3,14,8
Tmem173,0,1,0,1
Tmem175,12,14,17,9
Tmem18,11,7,10,8
Tmem181a,19,2,9,12
Tmem184b,12,3,13,2
Tmem184c,9,18,19,8
Tmem199,18,8,11,15
Tmem206,5,6,2,9
Tmem209,12,16,10,18
Tmem214,9,14,10,13
Tmem222,2,8,17,13
Tmem229a,12,7,19,0
Tmem235,0,14,5,9
Tmem245,17,7,5,19
Tmem246,9,17,0,6
Tmem259,1,13,3,11
Tmem260,13,15,19,9
Tmem30b,18,18,8,8
Tmem38b,5,12,3,14
Tmem39b,10,18,10,18
Tmem41b,6,6,11,1
Tmem45a,10,1,4,7
Tmem47,5,14,10,9
Tmem50b,3,6,3,6
Tmem63b,7,8,18,17
Tmem65,11,19,5,5
Tmem67,17,0,14,3
Tmem87a,1,19,11,9
Tmem92,14,4,10,8
Tmem98,9,8,16,1
Tmem9b,1,8,10,19
Tmf1,17,16,9,4
Tmprss4,13,17,16,14
Tmprss9,1,12,2,11
Tmtc2,4,1,8,17
Tmtc3,2,4,11,15
Tnf,2,10,0,12
Tnfaip1,9,9,1,17
Tnfaip2,11,16,8,19
Tnfaip8,6,13,19,0
Tnfaip8l1,7,10,19,18
Tnfrsf11b,6,4,7,3
Tnfrsf19,1,15,17,19
Tnfrsf21,0,13,6,7
Tnik,12,17,9,0
Tnk1,15,0,15,0
Tnk2,6,12,16,2
Tnn,19,8,16,11
Tnni3k,9,6,5,10
Tns1,6,5,16,15
Tob2,11,5,9,7
Tomm40,17,19,1,15
Tomm40l,7,0,16,11
Tomm70a,5,9,6,8
Top3a,6,11,8,9
Topaz1,19,19,18,0
Topors,6,4,19,11
Tor1b,16,5,8,13
Tor2a,14,19,1,12
Tor4a,18,14,3,9
Tox4,17,15,1,11
Tpcn1,11,8,13,6
Tpd52,12,12,10,14
Tpk1,8,19,12,15
Tpx2,0,14,17,17
Traf1,9,14,6,17
Traf2,5,16,0,1
Traf4,4,11,5,10
Traf5,16,4,9,11
Traip,16,14,19,11
Trak1,3,12,18,17
Trappc10,14,15,5,4
Treml2,8,1,16,13
Treml4,3,2,9,16
Trerf1,15,3,6,12
Trh,18,13,18,13
Trhr2,12,15,4,3
Trim15,4,15,3,16
Trim16,4,14,3,15
Trim17,9,12,15,6
Trim24,7,8,5,10
Trim28,3,11,6,8
Trim35,12,9,9,12
Trim39,14,8,18,4
Trim56,6,2,1,7
Trim66,8,8,3,13
Trim71,11,16,7,0
Trim8,11,10,0,1
Trim9,9,10,19,0
Trip13,3,2,8,17
Trip4,5,17,5,17
Trip6,3,7,15,15
Trmt13,0,9,9,0
Trmt6,9,8,14,3
Trove2,6,3,8,1
Trp53bp2,11,15,2,4
Trp53inp2,6,10,17,19
Trp73,14,16,0,10
Trpc1,6,16,1,1
Trpc4ap,18,19,10,7
Trpm8,8,10,18,0
Trpv3,17,17,11,3
Trpv4,18,19,14,3
Trpv6,18,16,11,3
Trub1,17,8,13,12
Tsc2,18,8,7,19
Tshz3,9,10,17,2
Tsix,17,7,3,1
Tsnaxip1,3,8,12,19
Tspan1,15,13,2,6
Tspan10,12,3,11,4
Tspan11,17,14,1,10
Tspan14,3,8,5,6
Tspan18,9,6,16,19
Tspan2,2,5,7,0
Tspan5,7,3,11,19
Tsr1,0,13,1,12
Tsr2,12,18,17,13
Tssc1,2,19,11,10
Tssk1,5,15,13,7
Ttc21b,19,14,8,5
Ttc29,15,2,0,17
Ttc39b,2,12,7,7
Ttc7b,14,13,7,0
Ttc8,7,9,8,8
Ttf2,8,5,4,9
Ttl,9,12,14,7
Ttll1,16,16,12,0
Ttll4,5,8,14,19
Ttll5,4,18,7,15
Ttll6,12,16,5,3
Ttpal,17,12,11,18
Ttyh1,10,11,17,4
Tubb1,10,12,8,14
Tubb4a,9,4,11,2
Tubgcp6,0,10,7,3
Tuft1,9,2,8,3
Tvp23a,13,14,11,16
Twsg1,12,5,2,15
Txk,6,14,15,5
Txndc5,0,16,13,3
Txndc9,16,2,17,1
Tyk2,8,11,3,16
Tyr,4,2,9,17
Uap1l1,13,4,1,16
Uba2,0,13,9,4
Ubald1,13,19,8,4
Ubap2l,5,8,18,15
Ubash3a,8,2,17,13
Ube2d2a,17,13,18,12
Ube2i,16,15,19,12
Ube2k,7,13,15,5
Ube2n,6,3,0,9
Ube2ql1,16,2,0,18
Ube3b,14,13,2,5
Ubiad1,15,19,6,8
Ubqln1,12,18,9,1
Ubqln3,2,2,7,17
Ubr3,12,8,10,10
Ubr5,9,6,11,4
Ubtd2,11,14,2,3
Ubtfl1,10,12,7,15
Ubxn10,2,4,12,14
Ufl1,0,3,13,10
Ugcg,0,4,18,6
Ugdh,14,5,19,0
Uggt2,16,6,5,17
Uhmk1,17,17,8,6
Ulk1,4,16,5,15
Umod,5,18,18,5
Unc13c,4,16,11,9
Unc13d,17,12,18,11
Unc45a,16,17,13,0
Unc5a,3,7,10,0
Unc5b,8,10,14,4
Unc5cl,12,6,8,10
Ung,8,5,2,11
Unk,6,15,9,12
Uqcrc1,6,13,5,14
Usf1,4,8,0,12
Uso1,12,19,0,11
Usp11,14,5,11,8
Usp14,19,14,4,9
Usp15,0,13,0,13
Usp16,2,18,12,8
Usp18,12,19,9,2
Usp19,18,11,14,15
Usp21,4,12,11,5
Usp22,16,3,15,4
Usp28,11,7,1,17
Usp31,3,6,18,11
Usp34,2,18,16,4
Usp36,8,8,16,0
Usp46,18,12,3,7
Usp5,3,7,7,3
Usp53,19,19,4,14
Usp54,3,11,14,0
Usp8,4,4,16,12
Usp9x,4,11,1,14
Usp9y,12,7,5,14
Uvssa,9,19,11,17
Vac14,12,7,16,3
Vamp1,19,16,11,4
Vamp4,18,0,17,1
Vangl1,19,14,12,1
Vapb,10,15,7,18
Vash1,19,16,8,7
Vasp,18,18,19,17
Vat1,19,16,6,9
Vat1l,17,1,19,19
Vav1,2,2,11,13
Vav2,14,8,4,18
Vcan,19,8,15,12
Vcpip1,19,10,17,12
Vdr,0,8,12,16
Vegfa,5,18,17,6
Vgf,12,5,5,12
Vgll3,18,17,18,17
Vill,16,12,9,19
Vipas39,10,17,19,8
Vipr1,17,5,0,2
Vmac,4,6,16,14
Vps13c,9,0,7,2
Vps18,0,9,14,15
Vps26a,13,2,16,19
Vps37a,5,4,2,7
Vps37b,9,12,0,1
Vps37c,13,6,18,1
Vps45,1,14,9,6
Vps4b,4,11,13,2
Vps54,19,6,6,19
Vrk1,13,6,1,18
Vsig10,2,18,8,12
Vstm2a,2,10,7,5
Vsx2,0,13,13,0
Vwa1,10,1,18,13
Vwa5b2,2,15,14,3
Vwa7,12,16,9,19
Vwc2l,16,9,1,4
Wars,18,12,7,3
Was,14,5,13,6
Wasf2,19,2,18,3
Wasf3,2,19,13,8
Wbp1l,15,0,16,19
Wdfy3,15,12,18,9
Wdpcp,5,0,17,8
Wdr13,2,8,2,8
Wdr19,10,0,8,2
Wdr25,12,12,16,8
Wdr26,12,9,19,2
Wdr3,10,3,19,14
Wdr31,2,18,1,19
Wdr35,10,4,19,15
Wdr4,4,7,17,14
Wdr46,8,8,14,2
Wdr48,19,1,17,3
Wdr5b,8,17,0,5
Wdr60,0,15,9,6
Wdr81,10,7,19,18
Wdr95,19,0,7,12
Wfikkn1,13,15,12,16
Whamm,11,18,3,6
Wipf1,13,13,1,5
Wipi2,14,8,10,12
Wisp1,15,1,17,19
Wisp2,10,1,2,9
Wiz,0,4,13,11
Wnk1,12,9,5,16
Wnk2,11,8,14,5
Wnk4,5,5,1,9
Wnt1,19,19,10,8
Wnt11,13,18,13,18
Wnt16,19,11,7,3
Wnt2,5,1,5,1
Wnt2b,1,6,19,8
Wnt6,5,4,11,18
Wrb,9,9,11,7
Wrn,6,18,15,9
Wwc2,2,8,19,11
Wwox,11,1,12,0
Xcr1,2,18,13,7
Xdh,19,10,12,17
Xkr7,9,7,9,7
Xkrx,7,18,12,13
Xpc,0,12,19,13
Xpnpep3,7,8,1,14
Xpo7,5,11,2,14
Xpot,8,15,5,18
Xpr1,0,16,4,12
Xrcc3,1,1,6,16
Xrra1,15,0,13,2
Xxylt1,14,15,15,14
Xylt1,6,18,8,16
Ybey,0,9,17,12
Yif1b,9,2,15,16
Ykt6,1,3,13,11
Zbtb2,15,8,13,10
Zbtb37,15,10,12,13
Zbtb38,11,13,5,19
Zbtb45,11,9,17,3
Zbtb5,17,19,10,6
Zbtb8b,17,9,2,4
Zc3h10,16,1,12,5
Zc3h12b,12,17,15,14
Zc3h12d,6,0,2,4
Zc3h13,17,13,15,15
Zc3h6,6,15,8,13
Zc3h7b,5,8,13,0
Zc3hav1l,8,12,5,15
Zc3hc1,19,3,15,7
Zcchc12,11,18,10,19
Zdhhc18,2,18,17,3
Zdhhc9,4,0,14,10
Zfand2a,10,17,0,7
Zfand3,11,13,14,10
Zfand4,19,7,19,7
Zfa-ps,17,0,18,19
Zfhx2,4,6,19,11
Zfp106,18,8,17,9
Zfp111,10,1,19,12
Zfp112,14,4,7,11
Zfp143,4,9,1,12
Zfp148,6,8,5,9
Zfp157,12,9,3,18
Zfp174,9,12,18,3
Zfp202,0,19,11,8
Zfp213,4,11,8,7
Zfp26,9,14,12,11
Zfp263,16,5,12,9
Zfp266,16,12,11,17
Zfp281,6,0,11,15
Zfp329,4,19,6,17
Zfp334,17,0,7,10
Zfp341,12,10,5,17
Zfp352,1,6,6,1
Zfp367,6,6,1,11
Zfp36l1,11,12,18,5
Zfp36l3,5,3,9,19
Zfp397,8,11,1,18
Zfp407,18,11,3,6
Zfp41,7,3,6,4
Zfp418,8,19,3,4
Zfp423,18,15,2,11
Zfp445,15,15,10,0
Zfp446,12,4,10,6
Zfp474,14,18,5,7
Zfp503,13,14,12,15
Zfp507,19,18,0,17
Zfp513,9,7,11,5
Zfp521,2,10,9,3
Zfp523,2,14,13,3
Zfp536,14,5,15,4
Zfp597,0,3,1,2
Zfp608,0,5,11,14
Zfp61,11,6,3,14
Zfp622,16,1,7,10
Zfp623,2,2,18,6
Zfp628,12,4,4,12
Zfp64,8,4,3,9
Zfp648,18,7,3,2
Zfp651,7,16,13,10
Zfp689,18,18,14,2
Zfp691,6,12,17,1
Zfp697,18,17,2,13
Zfp704,9,6,0,15
Zfp707,8,7,3,12
Zfp711,2,8,5,5
Zfp719,1,8,16,13
Zfp74,13,9,1,1
Zfp746,13,18,16,15
Zfp760,5,2,17,10
Zfp773,13,10,12,11
Zfp775,18,0,1,17
Zfp786,16,6,12,10
Zfp800,1,18,12,7
Zfp827,4,4,7,1
Zfp865,2,11,19,14
Zfp870,8,9,10,7
Zfx,18,11,15,14
Zfyve1,19,9,1,7
Zfyve26,16,17,17,16
Zic1,4,0,3,1
Zic2,1,6,16,11
Zic3,7,12,17,2
Zim1,6,17,9,14
Zkscan14,14,14,6,2
Zkscan17,14,3,14,3
Zkscan5,1,12,12,1
Zmat1,13,12,8,17
Zmat3,7,15,12,10
Zmym2,19,12,8,3
Znfx1,5,9,17,17
Znhit6,9,15,13,11
Znrf3,19,12,0,11
Zp3r,14,7,8,13
Zpld1,12,10,2,0
Zscan10,14,17,8,3
Zscan12,4,13,12,5
Zscan2,5,5,4,6
Zscan22,2,10,1,11
Zscan25,10,5,6,9
Zswim4,8,10,8,10
Zswim6,15,2,17,0
Zxdc,15,0,10,5
Zyx,15,6,8,13
negative_control,19,19,19,19
negative_control,19,19,17,1
negative_control,19,19,15,3
negative_control,19,19,14,4
negative_control,19,19,13,5
negative_control,19,19,12,6
negative_control,19,19,8,10
negative_control,19,19,7,11
negative_control,19,19,6,12
negative_control,19,19,3,15
negative_control,19,19,0,18
negative_control,19,18,18,19
negative_control,19,18,16,1
negative_control,19,18,15,2
negative_control,19,18,14,3
negative_control,19,18,13,4
negative_control,19,18,12,5
negative_control,19,18,11,6
negative_control,19,18,10,7
negative_control,19,18,9,8
negative_control,19,18,8,9
negative_control,19,18,7,10
negative_control,19,18,6,11
negative_control,19,18,5,12
negative_control,19,18,4,13
negative_control,19,18,3,14
negative_control,19,18,2,15
negative_control,19,18,1,16
negative_control,19,17,19,17
negative_control,19,17,18,18
negative_control,19,17,12,4
negative_control,19,17,11,5
negative_control,19,17,10,6
negative_control,19,17,8,8
negative_control,19,17,5,11
negative_control,19,17,4,12
negative_control,19,17,2,14
negative_control,19,17,1,15
negative_control,19,17,0,16
negative_control,19,16,19,16
negative_control,19,16,18,17
negative_control,19,16,16,19
negative_control,19,16,15,0
negative_control,19,16,14,1
negative_control,19,16,13,2
negative_control,19,16,10,5
negative_control,19,16,5,10
negative_control,19,16,3,12
negative_control,19,16,2,13
negative_control,19,16,1,14
negative_control,19,15,18,16
negative_control,19,15,16,18
negative_control,19,15,15,19
negative_control,19,15,13,1
negative_control,19,15,12,2
negative_control,19,15,11,3
negative_control,19,15,10,4
negative_control,19,15,9,5
negative_control,19,15,8,6
negative_control,19,15,7,7
negative_control,19,15,4,10
negative_control,19,15,2,12
negative_control,19,14,16,17
negative_control,19,14,15,18
negative_control,19,14,14,19
negative_control,19,14,13,0
negative_control,19,14,11,2
negative_control,19,14,10,3
negative_control,19,14,7,6
negative_control,19,14,5,8
negative_control,19,14,2,11
negative_control,19,14,1,12
negative_control,19,14,0,13
negative_control,19,13,19,13
negative_control,19,13,18,14
negative_control,19,13,15,17
negative_control,19,13,14,18
negative_control,19,13,13,19
negative_control,19,13,12,0
negative_control,19,13,11,1
negative_control,19,13,9,3
negative_control,19,13,8,4
negative_control,19,13,7,5
negative_control,19,13,5,7
negative_control,19,13,4,8
negative_control,19,13,3,9
negative_control,19,13,2,10
negative_control,19,13,1,11
negative_control,19,13,0,12
negative_control,19,12,19,12
negative_control,19,12,18,13
negative_control,19,12,17,14
negative_control,19,12,14,17
negative_control,19,12,13,18
negative_control,19,12,12,19
negative_control,19,12,11,0
negative_control,19,12,9,2
negative_control,19,12,7,4
negative_control,19,12,6,5
negative_control,19,12,5,6
negative_control,19,12,4,7
negative_control,19,12,3,8
negative_control,19,12,1,10
negative_control,19,11,19,11
negative_control,19,11,18,12
negative_control,19,11,16,14
negative_control,19,11,14,16
negative_control,19,11,13,17
negative_control,19,11,12,18
negative_control,19,11,11,19
negative_control,19,11,9,1
negative_control,19,11,4,6
negative_control,19,11,3,7
negative_control,19,11,2,8
negative_control,19,10,19,10
negative_control,19,10,14,15
negative_control,19,10,13,16
negative_control,19,10,10,19
negative_control,19,10,9,0
negative_control,19,10,8,1
negative_control,19,10,7,2
negative_control,19,10,6,3
negative_control,19,10,4,5
negative_control,19,10,3,6
negative_control,19,10,1,8
negative_control,19,10,0,9
negative_control,19,9,18,10
negative_control,19,9,16,12
negative_control,19,9,11,17
negative_control,19,9,9,19
negative_control,19,9,8,0
negative_control,19,9,7,1
negative_control,19,9,6,2
negative_control,19,9,5,3
negative_control,19,9,4,4
negative_control,19,9,2,6
negative_control,19,9,0,8
negative_control,19,8,19,8
negative_control,19,8,17,10
negative_control,19,8,14,13
negative_control,19,8,11,16
negative_control,19,8,10,17
negative_control,19,8,8,19
negative_control,19,8,7,0
negative_control,19,8,5,2
negative_control,19,8,0,7
negative_control,19,7,18,8
negative_control,19,7,17,9
negative_control,19,7,16,10
negative_control,19,7,14,12
negative_control,19,7,12,14
negative_control,19,7,11,15
negative_control,19,7,8,18
negative_control,19,7,6,0
negative_control,19,7,4,2
negative_control,19,7,2,4
negative_control,19,7,1,5
negative_control,19,7,0,6
negative_control,19,6,19,6
negative_control,19,6,17,8
negative_control,19,6,16,9
negative_control,19,6,15,10
negative_control,19,6,13,12
negative_control,19,6,12,13
negative_control,19,6,9,16
negative_control,19,6,8,17
negative_control,19,6,7,18
negative_control,19,6,5,0
negative_control,19,6,4,1
negative_control,19,6,1,4
negative_control,19,6,0,5
negative_control,19,5,19,5
negative_control,19,5,15,9
negative_control,19,5,14,10
negative_control,19,5,13,11
negative_control,19,5,12,12
negative_control,19,5,9,15
negative_control,19,5,8,16
negative_control,19,5,7,17
negative_control,19,5,5,19
negative_control,19,5,1,3
negative_control,19,5,0,4
negative_control,19,4,18,5
negative_control,19,4,17,6
negative_control,19,4,16,7
negative_control,19,4,13,10
negative_control,19,4,10,13
negative_control,19,4,9,14
negative_control,19,4,7,16
negative_control,19,4,6,17
negative_control,19,4,5,18
negative_control,19,4,4,19
negative_control,19,4,3,0
negative_control,19,4,2,1
negative_control,19,4,1,2
negative_control,19,3,19,3
negative_control,19,3,18,4
negative_control,19,3,17,5
negative_control,19,3,16,6
negative_control,19,3,11,11
negative_control,19,3,9,13
negative_control,19,3,8,14
negative_control,19,3,7,15
negative_control,19,3,4,18
negative_control,19,3,3,19
negative_control,19,3,2,0
negative_control,19,3,0,2
negative_control,19,2,16,5
negative_control,19,2,13,8
negative_control,19,2,12,9
negative_control,19,2,11,10
negative_control,19,2,8,13
negative_control,19,2,6,15
negative_control,19,2,5,16
negative_control,19,2,3,18
negative_control,19,2,2,19
negative_control,19,2,0,1
negative_control,19,1,19,1
negative_control,19,1,18,2
negative_control,19,1,16,4
negative_control,19,1,15,5
negative_control,19,1,14,6
negative_control,19,1,12,8
negative_control,19,1,10,10
negative_control,19,1,8,12
negative_control,19,1,6,14
negative_control,19,1,5,15
negative_control,19,1,1,19
negative_control,19,1,0,0
negative_control,19,0,19,0
negative_control,19,0,18,1
negative_control,19,0,17,2
negative_control,19,0,16,3
negative_control,19,0,15,4
negative_control,19,0,14,5
negative_control,19,0,13,6
negative_control,19,0,8,11
negative_control,19,0,5,14
negative_control,19,0,4,15
negative_control,19,0,3,16
negative_control,19,0,2,17
negative_control,19,0,1,18
negative_control,18,19,18,19
negative_control,18,19,17,0
negative_control,18,19,16,1
negative_control,18,19,15,2
negative_control,18,19,12,5
negative_control,18,19,11,6
negative_control,18,19,9,8
